temp_env,humidity,lux,wind_speed,pump_status,target_t_cell
33.49,60.0,100763.0,8.71,0,58.68075
33.54,60.0,99605.0,8.71,0,58.44125
99605.0,5000.0,0,33.54,8.71,99605.0
33.54,60.0,99605.0,8.71,0,58.44125
33.58,60.0,100751.0,8.71,0,58.76775
100751.0,5000.0,0,33.58,8.71,100751.0
33.58,60.0,100751.0,8.71,0,58.76775
33.63,60.0,99648.0,8.71,0,58.542
99648.0,5000.0,0,33.63,8.71,99648.0
33.63,60.0,99648.0,8.71,0,58.542
33.67,60.0,99312.0,8.71,0,58.498000000000005
99312.0,5000.0,0,33.67,8.71,99312.0
33.67,60.0,99312.0,8.71,0,58.498000000000005
33.72,60.0,98924.0,8.71,0,58.451
98924.0,5000.0,0,33.72,8.71,98924.0
33.72,60.0,98924.0,8.71,0,58.451
33.76,60.0,98965.0,8.71,0,58.50125
98965.0,5000.0,0,33.76,8.71,98965.0
33.76,60.0,98965.0,8.71,0,58.50125
33.8,60.0,100387.0,8.71,0,58.89675
100387.0,5000.0,0,33.8,8.71,100387.0
33.8,60.0,100387.0,8.71,0,58.89675
33.84,60.0,100068.0,8.71,0,58.857
100068.0,5000.0,0,33.84,8.71,100068.0
33.84,60.0,100068.0,8.71,0,58.857
33.89,60.0,98849.0,8.71,0,58.60225
98849.0,5000.0,0,33.89,8.71,98849.0
33.89,60.0,98849.0,8.71,0,58.60225
33.93,60.0,100029.0,8.71,0,58.93725
100029.0,5000.0,0,33.93,8.71,100029.0
33.93,60.0,100029.0,8.71,0,58.93725
33.97,60.0,99404.0,8.71,0,58.821
99404.0,5000.0,0,33.97,8.71,99404.0
33.97,60.0,99404.0,8.71,0,58.821
34.01,60.0,98380.0,8.71,0,58.605
98380.0,5000.0,0,34.01,8.71,98380.0
34.01,60.0,98380.0,8.71,0,58.605
34.05,60.0,99320.0,8.71,0,58.879999999999995
99320.0,5000.0,0,34.05,8.71,99320.0
34.05,60.0,99320.0,8.71,0,58.879999999999995
34.08,60.0,99263.0,8.71,0,58.89575
99263.0,5000.0,0,34.08,8.71,99263.0
34.08,60.0,99263.0,8.71,0,58.89575
34.12,60.0,97976.0,8.71,0,58.614
97976.0,5000.0,0,34.12,8.71,97976.0
34.12,60.0,97976.0,8.71,0,58.614
34.16,60.0,97367.0,8.71,0,58.50175
97367.0,5000.0,0,34.16,8.71,97367.0
34.16,60.0,97367.0,8.71,0,58.50175
34.19,60.0,98360.0,8.71,0,58.78
98360.0,5000.0,0,34.19,8.71,98360.0
34.19,60.0,98360.0,8.71,0,58.78
34.23,60.0,97389.0,8.71,0,58.57724999999999
97389.0,5000.0,0,34.23,8.71,97389.0
34.23,60.0,97389.0,8.71,0,58.57724999999999
34.26,60.0,96818.0,8.71,0,58.4645
96818.0,5000.0,0,34.26,8.71,96818.0
34.26,60.0,96818.0,8.71,0,58.4645
34.3,60.0,96804.0,8.71,0,58.501
96804.0,5000.0,0,34.3,8.71,96804.0
34.3,60.0,96804.0,8.71,0,58.501
34.33,60.0,96491.0,8.71,0,58.452749999999995
96491.0,5000.0,0,34.33,8.71,96491.0
34.33,60.0,96491.0,8.71,0,58.452749999999995
34.36,60.0,96288.0,8.71,0,58.432
96288.0,5000.0,0,34.36,8.71,96288.0
34.36,60.0,96288.0,8.71,0,58.432
34.39,60.0,95685.0,8.71,0,58.31125
95685.0,5000.0,0,34.39,8.71,95685.0
34.39,60.0,95685.0,8.71,0,58.31125
34.42,60.0,96323.0,8.71,0,58.50075
96323.0,5000.0,0,34.42,8.71,96323.0
34.42,60.0,96323.0,8.71,0,58.50075
34.46,60.0,95243.0,8.71,0,58.27075
95243.0,5000.0,0,34.46,8.71,95243.0
34.46,60.0,95243.0,8.71,0,58.27075
34.48,60.0,94349.0,8.71,0,58.06725
94349.0,5000.0,0,34.48,8.71,94349.0
34.48,60.0,94349.0,8.71,0,58.06725
34.51,60.0,94826.0,8.71,0,58.216499999999996
94826.0,5000.0,0,34.51,8.71,94826.0
34.51,60.0,94826.0,8.71,0,58.216499999999996
34.54,60.0,92942.0,8.71,0,57.775499999999994
92942.0,5000.0,0,34.54,8.71,92942.0
34.54,60.0,92942.0,8.71,0,57.775499999999994
34.57,60.0,93879.0,8.71,0,58.03975
93879.0,5000.0,0,34.57,8.71,93879.0
34.57,60.0,93879.0,8.71,0,58.03975
34.59,60.0,93384.0,8.71,0,57.93600000000001
93384.0,5000.0,0,34.59,8.71,93384.0
34.59,60.0,93384.0,8.71,0,57.93600000000001
34.62,60.0,92447.0,8.71,0,57.73175
92447.0,5000.0,0,34.62,8.71,92447.0
34.62,60.0,92447.0,8.71,0,57.73175
34.64,60.0,92303.0,8.71,0,57.71575
92303.0,5000.0,0,34.64,8.71,92303.0
34.64,60.0,92303.0,8.71,0,57.71575
34.67,60.0,90829.0,8.71,0,57.377250000000004
90829.0,5000.0,0,34.67,8.71,90829.0
34.67,60.0,90829.0,8.71,0,57.377250000000004
34.69,60.0,91406.0,8.71,0,57.5415
91406.0,5000.0,0,34.69,8.71,91406.0
34.69,60.0,91406.0,8.71,0,57.5415
34.71,60.0,90084.0,8.71,0,57.231
90084.0,5000.0,0,34.71,8.71,90084.0
34.71,60.0,90084.0,8.71,0,57.231
34.73,60.0,90406.0,8.71,0,57.3315
90406.0,5000.0,0,34.73,8.71,90406.0
34.73,60.0,90406.0,8.71,0,57.3315
34.76,60.0,88534.0,8.71,0,56.8935
88534.0,5000.0,0,34.76,8.71,88534.0
34.76,60.0,88534.0,8.71,0,56.8935
34.78,60.0,89095.0,8.71,0,57.05375
89095.0,5000.0,0,34.78,8.71,89095.0
34.78,60.0,89095.0,8.71,0,57.05375
34.79,60.0,87827.0,8.71,0,56.74675
87827.0,5000.0,0,34.79,8.71,87827.0
34.79,60.0,87827.0,8.71,0,56.74675
34.81,60.0,87750.0,8.71,0,56.7475
87750.0,5000.0,0,34.81,8.71,87750.0
34.81,60.0,87750.0,8.71,0,56.7475
34.83,60.0,86521.0,8.71,0,56.46025
86521.0,5000.0,0,34.83,8.71,86521.0
34.83,60.0,86521.0,8.71,0,56.46025
34.85,60.0,86930.0,8.71,0,56.5825
86930.0,5000.0,0,34.85,8.71,86930.0
34.85,60.0,86930.0,8.71,0,56.5825
34.86,60.0,85471.0,8.71,0,56.22775
85471.0,5000.0,0,34.86,8.71,85471.0
34.86,60.0,85471.0,8.71,0,56.22775
34.88,60.0,84852.0,8.71,0,56.093
84852.0,5000.0,0,34.88,8.71,84852.0
34.88,60.0,84852.0,8.71,0,56.093
34.89,60.0,84528.0,8.71,0,56.022000000000006
84528.0,5000.0,0,34.89,8.71,84528.0
34.89,60.0,84528.0,8.71,0,56.022000000000006
34.9,60.0,83403.0,8.71,0,55.75075
83403.0,5000.0,0,34.9,8.71,83403.0
34.9,60.0,83403.0,8.71,0,55.75075
34.92,60.0,82653.0,8.71,0,55.58325000000001
82653.0,5000.0,0,34.92,8.71,82653.0
34.92,60.0,82653.0,8.71,0,55.58325000000001
34.93,60.0,81572.0,8.71,0,55.323
81572.0,5000.0,0,34.93,8.71,81572.0
34.93,60.0,81572.0,8.71,0,55.323
34.94,60.0,81877.0,8.71,0,55.40925
81877.0,5000.0,0,34.94,8.71,81877.0
34.94,60.0,81877.0,8.71,0,55.40925
34.95,60.0,80015.0,8.71,0,54.95375
80015.0,5000.0,0,34.95,8.71,80015.0
34.95,60.0,80015.0,8.71,0,54.95375
34.96,60.0,79271.0,8.71,0,54.77775
79271.0,5000.0,0,34.96,8.71,79271.0
34.96,60.0,79271.0,8.71,0,54.77775
34.97,60.0,77648.0,8.71,0,54.382
77648.0,5000.0,0,34.97,8.71,77648.0
34.97,60.0,77648.0,8.71,0,54.382
34.97,60.0,76798.0,8.71,0,54.1695
76798.0,5000.0,0,34.97,8.71,76798.0
34.97,60.0,76798.0,8.71,0,54.1695
34.98,60.0,77569.0,8.71,0,54.372249999999994
77569.0,5000.0,0,34.98,8.71,77569.0
34.98,60.0,77569.0,8.71,0,54.372249999999994
34.98,60.0,75236.0,8.71,0,53.789
75236.0,5000.0,0,34.98,8.71,75236.0
34.98,60.0,75236.0,8.71,0,53.789
34.99,60.0,74492.0,8.71,0,53.613
74492.0,5000.0,0,34.99,8.71,74492.0
34.99,60.0,74492.0,8.71,0,53.613
34.99,60.0,74225.0,8.71,0,53.54625
74225.0,5000.0,0,34.99,8.71,74225.0
34.99,60.0,74225.0,8.71,0,53.54625
35.0,60.0,73546.0,8.71,0,53.3865
73546.0,5000.0,0,35.0,8.71,73546.0
35.0,60.0,73546.0,8.71,0,53.3865
35.0,60.0,72336.0,8.71,0,53.084
72336.0,5000.0,0,35.0,8.71,72336.0
35.0,60.0,72336.0,8.71,0,53.084
35.0,60.0,71436.0,8.71,0,52.859
71436.0,5000.0,0,35.0,8.71,71436.0
35.0,60.0,71436.0,8.71,0,52.859
35.0,60.0,70156.0,8.71,0,52.539
70156.0,5000.0,0,35.0,8.71,70156.0
35.0,60.0,70156.0,8.71,0,52.539
35.0,60.0,68966.0,8.71,0,52.2415
68966.0,5000.0,0,35.0,8.71,68966.0
35.0,60.0,68966.0,8.71,0,52.2415
35.0,60.0,68642.0,8.71,0,52.1605
68642.0,5000.0,0,35.0,8.71,68642.0
35.0,60.0,68642.0,8.71,0,52.1605
35.0,60.0,68542.0,8.71,0,52.1355
68542.0,5000.0,0,35.0,8.71,68542.0
35.0,60.0,68542.0,8.71,0,52.1355
34.99,60.0,66333.0,8.71,0,51.57325
66333.0,5000.0,0,34.99,8.71,66333.0
34.99,60.0,66333.0,8.71,0,51.57325
34.99,60.0,65287.0,8.71,0,51.31175
65287.0,5000.0,0,34.99,8.71,65287.0
34.99,60.0,65287.0,8.71,0,51.31175
34.98,60.0,64717.0,8.71,0,51.15925
64717.0,5000.0,0,34.98,8.71,64717.0
34.98,60.0,64717.0,8.71,0,51.15925
34.98,60.0,64726.0,8.71,0,51.1615
64726.0,5000.0,0,34.98,8.71,64726.0
34.98,60.0,64726.0,8.71,0,51.1615
34.97,60.0,62078.0,8.71,0,50.4895
62078.0,5000.0,0,34.97,8.71,62078.0
34.97,60.0,62078.0,8.71,0,50.4895
34.97,60.0,61447.0,8.71,0,50.33175
61447.0,5000.0,0,34.97,8.71,61447.0
34.97,60.0,61447.0,8.71,0,50.33175
34.96,60.0,61009.0,8.71,0,50.21225
61009.0,5000.0,0,34.96,8.71,61009.0
34.96,60.0,61009.0,8.71,0,50.21225
34.95,60.0,60195.0,8.71,0,49.99875
60195.0,5000.0,0,34.95,8.71,60195.0
34.95,60.0,60195.0,8.71,0,49.99875
34.94,60.0,58910.0,8.71,0,49.6675
58910.0,5000.0,0,34.94,8.71,58910.0
34.94,60.0,58910.0,8.71,0,49.6675
34.93,60.0,57365.0,8.71,0,49.27125
57365.0,5000.0,0,34.93,8.71,57365.0
34.93,60.0,57365.0,8.71,0,49.27125
34.92,60.0,55818.0,8.71,0,48.8745
55818.0,5000.0,0,34.92,8.71,55818.0
34.92,60.0,55818.0,8.71,0,48.8745
34.9,60.0,55770.0,8.71,0,48.8425
55770.0,5000.0,0,34.9,8.71,55770.0
34.9,60.0,55770.0,8.71,0,48.8425
34.89,60.0,53615.0,8.71,0,48.29375
53615.0,5000.0,0,34.89,8.71,53615.0
34.89,60.0,53615.0,8.71,0,48.29375
34.88,60.0,53849.0,8.71,0,48.34225
53849.0,5000.0,0,34.88,8.71,53849.0
34.88,60.0,53849.0,8.71,0,48.34225
34.86,60.0,51649.0,8.71,0,47.77225
51649.0,5000.0,0,34.86,8.71,51649.0
34.86,60.0,51649.0,8.71,0,47.77225
34.85,60.0,51912.0,8.71,0,47.828
51912.0,5000.0,0,34.85,8.71,51912.0
34.85,60.0,51912.0,8.71,0,47.828
34.83,60.0,50448.0,8.71,0,47.442
50448.0,5000.0,0,34.83,8.71,50448.0
34.83,60.0,50448.0,8.71,0,47.442
34.81,60.0,48717.0,8.71,0,46.98925
48717.0,5000.0,0,34.81,8.71,48717.0
34.81,60.0,48717.0,8.71,0,46.98925
34.79,60.0,48397.0,8.71,0,46.88925
48397.0,5000.0,0,34.79,8.71,48397.0
34.79,60.0,48397.0,8.71,0,46.88925
34.78,60.0,46361.0,8.71,0,46.37025
46361.0,5000.0,0,34.78,8.71,46361.0
34.78,60.0,46361.0,8.71,0,46.37025
34.76,60.0,46289.0,8.71,0,46.33225
46289.0,5000.0,0,34.76,8.71,46289.0
34.76,60.0,46289.0,8.71,0,46.33225
34.73,60.0,43297.0,8.71,0,45.554249999999996
43297.0,5000.0,0,34.73,8.71,43297.0
34.73,60.0,43297.0,8.71,0,45.554249999999996
34.71,60.0,43827.0,8.71,0,45.66675
43827.0,5000.0,0,34.71,8.71,43827.0
34.71,60.0,43827.0,8.71,0,45.66675
34.69,60.0,42632.0,8.71,0,45.348
42632.0,5000.0,0,34.69,8.71,42632.0
34.69,60.0,42632.0,8.71,0,45.348
34.67,60.0,40057.0,8.71,0,44.684250000000006
40057.0,5000.0,0,34.67,8.71,40057.0
34.67,60.0,40057.0,8.71,0,44.684250000000006
34.64,60.0,40195.0,8.71,0,44.68875
40195.0,5000.0,0,34.64,8.71,40195.0
34.64,60.0,40195.0,8.71,0,44.68875
34.62,60.0,38630.0,8.71,0,44.277499999999996
38630.0,5000.0,0,34.62,8.71,38630.0
34.62,60.0,38630.0,8.71,0,44.277499999999996
34.59,60.0,36300.0,8.71,0,43.665000000000006
36300.0,5000.0,0,34.59,8.71,36300.0
34.59,60.0,36300.0,8.71,0,43.665000000000006
34.57,60.0,35696.0,8.71,0,43.494
35696.0,5000.0,0,34.57,8.71,35696.0
34.57,60.0,35696.0,8.71,0,43.494
34.54,60.0,34645.0,8.71,0,43.20125
34645.0,5000.0,0,34.54,8.71,34645.0
34.54,60.0,34645.0,8.71,0,43.20125
34.51,60.0,32797.0,8.71,0,42.70925
32797.0,5000.0,0,34.51,8.71,32797.0
34.51,60.0,32797.0,8.71,0,42.70925
34.48,60.0,32997.0,8.71,0,42.72924999999999
32997.0,5000.0,0,34.48,8.71,32997.0
34.48,60.0,32997.0,8.71,0,42.72924999999999
34.46,60.0,30491.0,8.71,0,42.082750000000004
30491.0,5000.0,0,34.46,8.71,30491.0
34.46,60.0,30491.0,8.71,0,42.082750000000004
34.42,60.0,28706.0,8.71,0,41.5965
28706.0,5000.0,0,34.42,8.71,28706.0
34.42,60.0,28706.0,8.71,0,41.5965
34.39,60.0,28707.0,8.71,0,41.56675
28707.0,5000.0,0,34.39,8.71,28707.0
34.39,60.0,28707.0,8.71,0,41.56675
34.36,60.0,28019.0,8.71,0,41.36475
28019.0,5000.0,0,34.36,8.71,28019.0
34.36,60.0,28019.0,8.71,0,41.36475
34.33,60.0,26060.0,8.71,0,40.845
26060.0,5000.0,0,34.33,8.71,26060.0
34.33,60.0,26060.0,8.71,0,40.845
34.3,60.0,24804.0,8.71,0,40.501
24804.0,5000.0,0,34.3,8.71,24804.0
34.3,60.0,24804.0,8.71,0,40.501
34.26,60.0,22389.0,8.71,0,39.85725
22389.0,5000.0,0,34.26,8.71,22389.0
34.26,60.0,22389.0,8.71,0,39.85725
34.23,60.0,22964.0,8.71,0,39.971
22964.0,5000.0,0,34.23,8.71,22964.0
34.23,60.0,22964.0,8.71,0,39.971
34.19,60.0,20246.0,8.71,0,39.2515
20246.0,5000.0,0,34.19,8.71,20246.0
34.19,60.0,20246.0,8.71,0,39.2515
34.16,60.0,20169.0,8.71,0,39.20225
20169.0,5000.0,0,34.16,8.71,20169.0
34.16,60.0,20169.0,8.71,0,39.20225
34.12,60.0,18520.0,8.71,0,38.75
18520.0,5000.0,0,34.12,8.71,18520.0
34.12,60.0,18520.0,8.71,0,38.75
34.08,60.0,17680.0,8.71,0,38.5
17680.0,5000.0,0,34.08,8.71,17680.0
34.08,60.0,17680.0,8.71,0,38.5
34.05,60.0,15326.0,8.71,0,37.881499999999996
15326.0,5000.0,0,34.05,8.71,15326.0
34.05,60.0,15326.0,8.71,0,37.881499999999996
34.01,60.0,13950.0,8.71,0,37.497499999999995
13950.0,5000.0,0,34.01,8.71,13950.0
34.01,60.0,13950.0,8.71,0,37.497499999999995
33.97,60.0,12748.0,8.71,0,37.157
12748.0,5000.0,0,33.97,8.71,12748.0
33.97,60.0,12748.0,8.71,0,37.157
33.93,60.0,11975.0,8.71,0,36.92375
11975.0,5000.0,0,33.93,8.71,11975.0
33.93,60.0,11975.0,8.71,0,36.92375
33.89,60.0,10523.0,8.71,0,36.52075
10523.0,5000.0,0,33.89,8.71,10523.0
33.89,60.0,10523.0,8.71,0,36.52075
33.84,60.0,9866.0,8.71,0,36.3065
9866.0,5000.0,0,33.84,8.71,9866.0
33.84,60.0,9866.0,8.71,0,36.3065
33.8,60.0,8652.0,8.71,0,35.962999999999994
8652.0,5000.0,0,33.8,8.71,8652.0
33.8,60.0,8652.0,8.71,0,35.962999999999994
33.76,60.0,7143.0,8.71,0,35.54575
7143.0,5000.0,0,33.76,8.71,7143.0
33.76,60.0,7143.0,8.71,0,35.54575
33.72,60.0,6005.0,8.71,0,35.22125
6005.0,5000.0,0,33.72,8.71,6005.0
33.72,60.0,6005.0,8.71,0,35.22125
33.67,60.0,3494.0,8.71,0,34.5435
3494.0,5000.0,0,33.67,8.71,3494.0
33.67,60.0,3494.0,8.71,0,34.5435
33.63,60.0,2656.0,8.71,0,34.294000000000004
2656.0,5000.0,0,33.63,8.71,2656.0
33.63,60.0,2656.0,8.71,0,34.294000000000004
33.58,60.0,2164.0,8.71,0,34.120999999999995
2164.0,5000.0,0,33.58,8.71,2164.0
33.58,60.0,2164.0,8.71,0,34.120999999999995
33.54,60.0,0.0,8.71,0,33.54
0.0,5000.0,0,33.54,8.71,0.0
33.54,60.0,0.0,8.71,0,33.54
33.49,60.0,0.0,8.71,0,33.49
0.0,5000.0,0,33.49,8.71,0.0
33.49,60.0,0.0,8.71,0,33.49
33.44,60.0,0.0,8.71,0,33.44
0.0,5000.0,0,33.44,8.71,0.0
33.44,60.0,0.0,8.71,0,33.44
33.39,60.0,0.0,8.71,0,33.39
0.0,5000.0,0,33.39,8.71,0.0
33.39,60.0,0.0,8.71,0,33.39
33.35,60.0,0.0,8.71,0,33.35
0.0,5000.0,0,33.35,8.71,0.0
33.35,60.0,0.0,8.71,0,33.35
33.3,60.0,0.0,8.71,0,33.3
0.0,5000.0,0,33.3,8.71,0.0
33.3,60.0,0.0,8.71,0,33.3
33.25,60.0,0.0,8.71,0,33.25
0.0,5000.0,0,33.25,8.71,0.0
33.25,60.0,0.0,8.71,0,33.25
33.2,60.0,0.0,8.71,0,33.2
0.0,5000.0,0,33.2,8.71,0.0
33.2,60.0,0.0,8.71,0,33.2
33.15,60.0,0.0,8.71,0,33.15
0.0,5000.0,0,33.15,8.71,0.0
33.15,60.0,0.0,8.71,0,33.15
33.1,60.0,0.0,8.71,0,33.1
0.0,5000.0,0,33.1,8.71,0.0
33.1,60.0,0.0,8.71,0,33.1
33.04,60.0,0.0,8.71,0,33.04
0.0,5000.0,0,33.04,8.71,0.0
33.04,60.0,0.0,8.71,0,33.04
32.99,60.0,0.0,8.71,0,32.99
0.0,5000.0,0,32.99,8.71,0.0
32.99,60.0,0.0,8.71,0,32.99
32.94,60.0,0.0,8.71,0,32.94
0.0,5000.0,0,32.94,8.71,0.0
32.94,60.0,0.0,8.71,0,32.94
32.89,60.0,0.0,8.71,0,32.89
0.0,5000.0,0,32.89,8.71,0.0
32.89,60.0,0.0,8.71,0,32.89
32.83,60.0,0.0,8.71,0,32.83
0.0,5000.0,0,32.83,8.71,0.0
32.83,60.0,0.0,8.71,0,32.83
32.78,60.0,0.0,8.71,0,32.78
0.0,5000.0,0,32.78,8.71,0.0
32.78,60.0,0.0,8.71,0,32.78
32.72,60.0,0.0,8.71,0,32.72
0.0,5000.0,0,32.72,8.71,0.0
32.72,60.0,0.0,8.71,0,32.72
32.67,60.0,0.0,8.71,0,32.67
0.0,5000.0,0,32.67,8.71,0.0
32.67,60.0,0.0,8.71,0,32.67
32.61,60.0,0.0,8.71,0,32.61
0.0,5000.0,0,32.61,8.71,0.0
32.61,60.0,0.0,8.71,0,32.61
32.56,60.0,0.0,8.71,0,32.56
0.0,5000.0,0,32.56,8.71,0.0
32.56,60.0,0.0,8.71,0,32.56
32.5,60.0,0.0,8.71,0,32.5
0.0,5000.0,0,32.5,8.71,0.0
32.5,60.0,0.0,8.71,0,32.5
32.44,60.0,0.0,8.71,0,32.44
0.0,5000.0,0,32.44,8.71,0.0
32.44,60.0,0.0,8.71,0,32.44
32.39,60.0,0.0,8.71,0,32.39
0.0,5000.0,0,32.39,8.71,0.0
32.39,60.0,0.0,8.71,0,32.39
31.36,60.0,87546.0,3.56,0,53.2465
87546.0,5000.0,0,31.36,3.56,87546.0
31.36,60.0,87546.0,3.56,0,53.2465
31.42,60.0,87079.0,3.56,0,53.189750000000004
87079.0,5000.0,0,31.42,3.56,87079.0
31.42,60.0,87079.0,3.56,0,53.189750000000004
31.48,60.0,89350.0,3.56,0,53.817499999999995
89350.0,5000.0,0,31.48,3.56,89350.0
31.48,60.0,89350.0,3.56,0,53.817499999999995
31.55,60.0,88999.0,3.56,0,53.79975
88999.0,5000.0,0,31.55,3.56,88999.0
31.55,60.0,88999.0,3.56,0,53.79975
31.61,60.0,89036.0,3.56,0,53.869
89036.0,5000.0,0,31.61,3.56,89036.0
31.61,60.0,89036.0,3.56,0,53.869
31.67,60.0,90620.0,3.56,0,54.325
90620.0,5000.0,0,31.67,3.56,90620.0
31.67,60.0,90620.0,3.56,0,54.325
31.73,60.0,90462.0,3.56,0,54.3455
90462.0,5000.0,0,31.73,3.56,90462.0
31.73,60.0,90462.0,3.56,0,54.3455
31.79,60.0,91421.0,3.56,0,54.645250000000004
91421.0,5000.0,0,31.79,3.56,91421.0
31.79,60.0,91421.0,3.56,0,54.645250000000004
31.85,60.0,90987.0,3.56,0,54.59675
90987.0,5000.0,0,31.85,3.56,90987.0
31.85,60.0,90987.0,3.56,0,54.59675
31.91,60.0,91981.0,3.56,0,54.905249999999995
91981.0,5000.0,0,31.91,3.56,91981.0
31.91,60.0,91981.0,3.56,0,54.905249999999995
31.97,60.0,91927.0,3.56,0,54.951750000000004
91927.0,5000.0,0,31.97,3.56,91927.0
31.97,60.0,91927.0,3.56,0,54.951750000000004
32.03,60.0,93263.0,3.56,0,55.34575
93263.0,5000.0,0,32.03,3.56,93263.0
32.03,60.0,93263.0,3.56,0,55.34575
32.09,60.0,94373.0,3.56,0,55.68325
94373.0,5000.0,0,32.09,3.56,94373.0
32.09,60.0,94373.0,3.56,0,55.68325
32.15,60.0,94156.0,3.56,0,55.689
94156.0,5000.0,0,32.15,3.56,94156.0
32.15,60.0,94156.0,3.56,0,55.689
32.21,60.0,95491.0,3.56,0,56.082750000000004
95491.0,5000.0,0,32.21,3.56,95491.0
32.21,60.0,95491.0,3.56,0,56.082750000000004
32.27,60.0,95528.0,3.56,0,56.152
95528.0,5000.0,0,32.27,3.56,95528.0
32.27,60.0,95528.0,3.56,0,56.152
32.33,60.0,95097.0,3.56,0,56.10424999999999
95097.0,5000.0,0,32.33,3.56,95097.0
32.33,60.0,95097.0,3.56,0,56.10424999999999
32.39,60.0,95618.0,3.56,0,56.2945
95618.0,5000.0,0,32.39,3.56,95618.0
32.39,60.0,95618.0,3.56,0,56.2945
32.44,60.0,97029.0,3.56,0,56.69725
97029.0,5000.0,0,32.44,3.56,97029.0
32.44,60.0,97029.0,3.56,0,56.69725
32.5,60.0,96914.0,3.56,0,56.7285
96914.0,5000.0,0,32.5,3.56,96914.0
32.5,60.0,96914.0,3.56,0,56.7285
32.56,60.0,97682.0,3.56,0,56.980500000000006
97682.0,5000.0,0,32.56,3.56,97682.0
32.56,60.0,97682.0,3.56,0,56.980500000000006
32.61,60.0,96773.0,3.56,0,56.80325
96773.0,5000.0,0,32.61,3.56,96773.0
32.61,60.0,96773.0,3.56,0,56.80325
32.67,60.0,97234.0,3.56,0,56.9785
97234.0,5000.0,0,32.67,3.56,97234.0
32.67,60.0,97234.0,3.56,0,56.9785
32.72,60.0,98233.0,3.56,0,57.27825
98233.0,5000.0,0,32.72,3.56,98233.0
32.72,60.0,98233.0,3.56,0,57.27825
32.78,60.0,98468.0,3.56,0,57.397000000000006
98468.0,5000.0,0,32.78,3.56,98468.0
32.78,60.0,98468.0,3.56,0,57.397000000000006
32.83,60.0,98572.0,3.56,0,57.473
98572.0,5000.0,0,32.83,3.56,98572.0
32.83,60.0,98572.0,3.56,0,57.473
32.89,60.0,97777.0,3.56,0,57.33425
97777.0,5000.0,0,32.89,3.56,97777.0
32.89,60.0,97777.0,3.56,0,57.33425
32.94,60.0,98011.0,3.56,0,57.44275
98011.0,5000.0,0,32.94,3.56,98011.0
32.94,60.0,98011.0,3.56,0,57.44275
32.99,60.0,99577.0,3.56,0,57.88425
99577.0,5000.0,0,32.99,3.56,99577.0
32.99,60.0,99577.0,3.56,0,57.88425
33.04,60.0,99848.0,3.56,0,58.001999999999995
99848.0,5000.0,0,33.04,3.56,99848.0
33.04,60.0,99848.0,3.56,0,58.001999999999995
33.1,60.0,99769.0,3.56,0,58.04225
99769.0,5000.0,0,33.1,3.56,99769.0
33.1,60.0,99769.0,3.56,0,58.04225
33.15,60.0,98858.0,3.56,0,57.8645
98858.0,5000.0,0,33.15,3.56,98858.0
33.15,60.0,98858.0,3.56,0,57.8645
33.2,60.0,98863.0,3.56,0,57.91575
98863.0,5000.0,0,33.2,3.56,98863.0
33.2,60.0,98863.0,3.56,0,57.91575
33.25,60.0,98926.0,3.56,0,57.9815
98926.0,5000.0,0,33.25,3.56,98926.0
33.25,60.0,98926.0,3.56,0,57.9815
33.3,60.0,100348.0,3.56,0,58.387
100348.0,5000.0,0,33.3,3.56,100348.0
33.3,60.0,100348.0,3.56,0,58.387
33.35,60.0,100329.0,3.56,0,58.432249999999996
100329.0,5000.0,0,33.35,3.56,100329.0
33.35,60.0,100329.0,3.56,0,58.432249999999996
33.39,60.0,99696.0,3.56,0,58.314
99696.0,5000.0,0,33.39,3.56,99696.0
33.39,60.0,99696.0,3.56,0,58.314
33.44,60.0,99295.0,3.56,0,58.26375
99295.0,5000.0,0,33.44,3.56,99295.0
33.44,60.0,99295.0,3.56,0,58.26375
33.49,60.0,99963.0,3.56,0,58.48075
99963.0,5000.0,0,33.49,3.56,99963.0
33.49,60.0,99963.0,3.56,0,58.48075
33.54,60.0,99181.0,3.56,0,58.33525
99181.0,5000.0,0,33.54,3.56,99181.0
33.54,60.0,99181.0,3.56,0,58.33525
33.58,60.0,99224.0,3.56,0,58.385999999999996
99224.0,5000.0,0,33.58,3.56,99224.0
33.58,60.0,99224.0,3.56,0,58.385999999999996
33.63,60.0,99786.0,3.56,0,58.5765
99786.0,5000.0,0,33.63,3.56,99786.0
33.63,60.0,99786.0,3.56,0,58.5765
33.67,60.0,100352.0,3.56,0,58.758
100352.0,5000.0,0,33.67,3.56,100352.0
33.67,60.0,100352.0,3.56,0,58.758
33.72,60.0,100604.0,3.56,0,58.870999999999995
100604.0,5000.0,0,33.72,3.56,100604.0
33.72,60.0,100604.0,3.56,0,58.870999999999995
33.76,60.0,99817.0,3.56,0,58.71424999999999
99817.0,5000.0,0,33.76,3.56,99817.0
33.76,60.0,99817.0,3.56,0,58.71424999999999
33.8,60.0,99964.0,3.56,0,58.791
99964.0,5000.0,0,33.8,3.56,99964.0
33.8,60.0,99964.0,3.56,0,58.791
33.84,60.0,99575.0,3.56,0,58.73375
99575.0,5000.0,0,33.84,3.56,99575.0
33.84,60.0,99575.0,3.56,0,58.73375
33.89,60.0,100014.0,3.56,0,58.8935
100014.0,5000.0,0,33.89,3.56,100014.0
